client_id,id_missing,client_name,bank_name,account_type,currency,transaction_amount,risk_category,interest_rate,interest_classification,maturity_date,maturity_status,email,email_check,phone,loan_status,remarks
14100,No,Alpha Holdings,CHASE,Loan,BDT,288987,Medium,12.19,High,1/30/2026,Expired,client@mail.com,Valid,Unknown,Rejected,No Remarks
95960,No,Beta Funds,CITI,Savings,USD,58131,Low,null,Unknown,6/8/2025,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
83886,No,John Capital,Wells Fargo,Current,GBP,null,Unknown,null,Unknown,7/6/2024,Expired,client@bank.com,Valid,1712345678,Approved,Follow Up
null,Yes,Beta Funds,BOFA,Loan,EUR,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,Unknown,Approved,No Remarks
null,Yes,Alpha Holdings,BOFA,Loan,Unknown,440710,High,5.61,Medium,4/28/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
91676,No,John Capital,CHASE,Loan,USD,304762,High,5.79,Medium,4/1/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
50917,No,Beta Funds,Wells Fargo,Loan,EUR,445465,High,null,Unknown,1/2/2025,Expired,client@mail.com,Valid,Unknown,Pending,Good Payer
42113,No,Mary Invest,CHASE,Current,USD,null,Unknown,6.47,Medium,7/14/2025,Expired,Unknown,Missing,1712345678,Approved,No Remarks
51021,No,Alpha Holdings,CHASE,Loan,Unknown,152948,Medium,3.69,Low,5/12/2025,Expired,client@mail.com,Valid,1712345678,Pending,Good Payer
51520,No,Alpha Holdings,HSBC,Loan,EUR,null,Unknown,6.17,Medium,5/14/2026,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
90780,No,Beta Funds,Unknown Bank,Loan,USD,null,Unknown,3.74,Low,3/11/2025,Expired,Unknown,Missing,1712345678,Unknown,High Risk
75364,No,Beta Funds,CITI,Savings,USD,107077,Medium,6.7,Medium,3/20/2024,Expired,client@mail.com,Valid,Unknown,Rejected,Good Payer
10280,No,John Capital,Wells Fargo,Investment,Unknown,null,Unknown,8.65,Medium,10/18/2025,Expired,Unknown,Missing,1712345678,Pending,Follow Up
68228,No,Mary Invest,CITI,Loan,BDT,374129,High,null,Unknown,4/22/2026,Expired,Unknown,Missing,Unknown,Rejected,High Risk
null,Yes,Alpha Holdings,CITI,Current,GBP,400333,High,6.71,Medium,8/10/2024,Expired,Unknown,Missing,1712345678,Rejected,High Risk
89603,No,Unknown Client,CHASE,Loan,USD,null,Unknown,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,No Remarks
23730,No,Alpha Holdings,CITI,Current,BDT,null,Unknown,null,Unknown,6/2/2024,Expired,Unknown,Missing,1712345678,Approved,Follow Up
60729,No,Unknown Client,HSBC,Investment,GBP,88307,Low,null,Unknown,4/11/2025,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
75187,No,Beta Funds,HSBC,Current,EUR,401177,High,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Follow Up
96800,No,Beta Funds,Wells Fargo,Savings,GBP,164110,Medium,null,Unknown,7/4/2024,Expired,Unknown,Missing,1712345678,Unknown,High Risk
39575,No,Beta Funds,CHASE,Current,GBP,1643,Low,null,Unknown,1/13/2025,Expired,Unknown,Missing,1712345678,Pending,High Risk
37044,No,John Capital,Unknown Bank,Investment,BDT,97729,Low,null,Unknown,9/7/2024,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,Beta Funds,Wells Fargo,Loan,USD,null,Unknown,8.75,Medium,2/29/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Unknown Client,CHASE,Savings,BDT,202837,Medium,null,Unknown,11/16/2024,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
13388,No,Alpha Holdings,HSBC,Savings,EUR,459705,High,6.42,Medium,null,Unknown,client@bank.com,Valid,Unknown,Rejected,No Remarks
52575,No,Mary Invest,BOFA,Loan,EUR,68721,Low,null,Unknown,11/4/2025,Expired,client@bank.com,Valid,Unknown,Approved,Follow Up
18638,No,Beta Funds,HSBC,Loan,GBP,null,Unknown,10.02,High,3/19/2024,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
null,Yes,Beta Funds,BOFA,Savings,EUR,368469,High,null,Unknown,2/7/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
42697,No,Mary Invest,Unknown Bank,Investment,Unknown,259255,Medium,4.76,Low,null,Unknown,client@bank.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Beta Funds,BOFA,Loan,EUR,132333,Medium,4.81,Low,null,Unknown,Unknown,Missing,1712345678,Rejected,Follow Up
29573,No,Mary Invest,BOFA,Investment,EUR,null,Unknown,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Mary Invest,HSBC,Investment,EUR,55649,Low,null,Unknown,3/25/2024,Expired,Unknown,Missing,1712345678,Pending,Good Payer
98437,No,John Capital,Wells Fargo,Current,BDT,91667,Low,3.92,Low,4/1/2024,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
41685,No,John Capital,CHASE,Loan,BDT,null,Unknown,9.21,Medium,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
79647,No,Beta Funds,CHASE,Current,BDT,null,Unknown,9.07,Medium,null,Unknown,client@mail.com,Valid,1712345678,Rejected,Good Payer
14418,No,Unknown Client,CITI,Current,EUR,451129,High,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,John Capital,Unknown Bank,Loan,GBP,null,Unknown,null,Unknown,5/4/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
null,Yes,Mary Invest,Unknown Bank,Savings,USD,255618,Medium,null,Unknown,11/10/2024,Expired,client@mail.com,Valid,1712345678,Pending,Good Payer
71130,No,Alpha Holdings,Unknown Bank,Savings,GBP,116845,Medium,2.63,Low,1/11/2026,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
48966,No,Alpha Holdings,CITI,Savings,BDT,169650,Medium,10.36,High,4/12/2025,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
47629,No,Beta Funds,Wells Fargo,Investment,EUR,94006,Low,null,Unknown,5/9/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
11621,No,Unknown Client,HSBC,Savings,GBP,490760,High,5.33,Medium,7/23/2025,Expired,client@bank.com,Valid,1712345678,Pending,Good Payer
17543,No,John Capital,HSBC,Current,GBP,388703,High,null,Unknown,1/26/2025,Expired,Invalid Email,Invalid,1712345678,Approved,High Risk
null,Yes,Unknown Client,Wells Fargo,Current,BDT,null,Unknown,3.24,Low,1/4/2026,Expired,Unknown,Missing,1712345678,Rejected,Good Payer
73097,No,John Capital,Unknown Bank,Investment,EUR,463716,High,null,Unknown,3/14/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Alpha Holdings,HSBC,Current,GBP,null,Unknown,6.73,Medium,7/3/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
59437,No,John Capital,Unknown Bank,Investment,BDT,206141,Medium,9.14,Medium,10/9/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,Good Payer
74580,No,Alpha Holdings,HSBC,Current,BDT,null,Unknown,null,Unknown,7/19/2024,Expired,Unknown,Missing,Unknown,Approved,High Risk
16176,No,Mary Invest,CHASE,Loan,GBP,123194,Medium,5.45,Medium,null,Unknown,Invalid Email,Invalid,1712345678,Pending,Follow Up
55607,No,Mary Invest,BOFA,Savings,GBP,224045,Medium,10.67,High,4/26/2026,Expired,client@bank.com,Valid,1712345678,Pending,Follow Up
18186,No,Mary Invest,HSBC,Savings,BDT,172173,Medium,8.84,Medium,4/22/2024,Expired,client@bank.com,Valid,1712345678,Unknown,Follow Up
60085,No,John Capital,BOFA,Current,GBP,102169,Medium,null,Unknown,5/10/2025,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
32647,No,Alpha Holdings,CHASE,Investment,USD,290481,Medium,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Beta Funds,CITI,Loan,EUR,439166,High,5.35,Medium,4/3/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Alpha Holdings,Unknown Bank,Loan,USD,null,Unknown,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,No Remarks
null,Yes,Alpha Holdings,Wells Fargo,Investment,EUR,481506,High,3.65,Low,4/12/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Mary Invest,Unknown Bank,Current,Unknown,82173,Low,7.97,Medium,7/13/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Beta Funds,HSBC,Current,USD,null,Unknown,null,Unknown,5/23/2026,Expired,Invalid Email,Invalid,Unknown,Approved,Good Payer
null,Yes,John Capital,CITI,Savings,EUR,null,Unknown,8.66,Medium,1/11/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
95102,No,Alpha Holdings,CITI,Investment,EUR,433876,High,12.28,High,4/2/2024,Expired,client@mail.com,Valid,Unknown,Approved,No Remarks
null,Yes,Alpha Holdings,CITI,Current,GBP,null,Unknown,7.24,Medium,6/21/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
11794,No,Mary Invest,CHASE,Investment,USD,null,Unknown,null,Unknown,7/12/2025,Expired,Unknown,Missing,1712345678,Rejected,No Remarks
null,Yes,John Capital,BOFA,Loan,BDT,64788,Low,null,Unknown,10/16/2025,Expired,client@bank.com,Valid,1712345678,Unknown,Follow Up
23355,No,Alpha Holdings,BOFA,Current,Unknown,434893,High,6.63,Medium,null,Unknown,client@bank.com,Valid,1712345678,Approved,No Remarks
null,Yes,Unknown Client,CHASE,Investment,BDT,29486,Low,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Unknown,No Remarks
28205,No,John Capital,CHASE,Current,GBP,null,Unknown,12.39,High,5/10/2026,Expired,client@bank.com,Valid,Unknown,Approved,Follow Up
92613,No,Beta Funds,Wells Fargo,Loan,Unknown,222254,Medium,8.03,Medium,1/16/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
57165,No,Beta Funds,Unknown Bank,Savings,EUR,436621,High,2.15,Low,4/30/2025,Expired,Invalid Email,Invalid,1712345678,Approved,Good Payer
null,Yes,Beta Funds,BOFA,Loan,BDT,null,Unknown,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,Follow Up
81059,No,John Capital,HSBC,Current,USD,416691,High,9.12,Medium,12/6/2025,Expired,client@mail.com,Valid,Unknown,Pending,Good Payer
null,Yes,Unknown Client,CHASE,Investment,USD,null,Unknown,6.81,Medium,6/8/2025,Expired,client@mail.com,Valid,1712345678,Unknown,High Risk
73112,No,Alpha Holdings,CITI,Savings,Unknown,212394,Medium,1.76,Low,null,Unknown,Unknown,Missing,1712345678,Approved,Good Payer
null,Yes,Alpha Holdings,HSBC,Current,BDT,null,Unknown,null,Unknown,1/18/2024,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
99620,No,Unknown Client,CITI,Investment,EUR,168303,Medium,5.35,Medium,5/14/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,High Risk
null,Yes,Alpha Holdings,Unknown Bank,Savings,GBP,null,Unknown,1.82,Low,5/25/2025,Expired,Invalid Email,Invalid,1712345678,Pending,Good Payer
75128,No,Alpha Holdings,CITI,Investment,BDT,null,Unknown,12.16,High,10/9/2025,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
51565,No,Beta Funds,CHASE,Current,GBP,101241,Medium,6.67,Medium,null,Unknown,client@mail.com,Valid,1712345678,Pending,Good Payer
20598,No,Beta Funds,CITI,Current,GBP,256525,Medium,11.91,High,null,Unknown,Invalid Email,Invalid,1712345678,Pending,High Risk
null,Yes,Unknown Client,Unknown Bank,Savings,EUR,92768,Low,3.98,Low,3/6/2025,Expired,Unknown,Missing,1712345678,Pending,Good Payer
61827,No,Beta Funds,CHASE,Loan,Unknown,344941,High,9.65,Medium,null,Unknown,Unknown,Missing,Unknown,Pending,High Risk
28217,No,Mary Invest,CHASE,Current,USD,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Approved,No Remarks
null,Yes,Beta Funds,Unknown Bank,Loan,USD,169322,Medium,9.14,Medium,2/12/2025,Expired,client@bank.com,Valid,Unknown,Approved,High Risk
32179,No,Unknown Client,CHASE,Savings,GBP,322972,High,null,Unknown,6/1/2024,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Beta Funds,BOFA,Investment,USD,296566,Medium,null,Unknown,8/28/2024,Expired,client@bank.com,Valid,Unknown,Unknown,Follow Up
28923,No,Alpha Holdings,CITI,Investment,Unknown,342578,High,null,Unknown,7/27/2024,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
21083,No,John Capital,Wells Fargo,Current,BDT,63581,Low,8.98,Medium,6/30/2025,Expired,client@mail.com,Valid,Unknown,Unknown,No Remarks
null,Yes,John Capital,Unknown Bank,Investment,BDT,null,Unknown,6.5,Medium,9/20/2025,Expired,Invalid Email,Invalid,Unknown,Pending,Follow Up
83809,No,John Capital,CITI,Current,BDT,425722,High,null,Unknown,null,Unknown,client@bank.com,Valid,Unknown,Rejected,High Risk
null,Yes,John Capital,CHASE,Loan,BDT,null,Unknown,null,Unknown,8/16/2024,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
66529,No,John Capital,CHASE,Loan,BDT,252065,Medium,null,Unknown,4/4/2026,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Beta Funds,CITI,Current,USD,null,Unknown,null,Unknown,7/5/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
77843,No,John Capital,CITI,Savings,EUR,471217,High,7.23,Medium,1/16/2026,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
61207,No,Mary Invest,BOFA,Savings,Unknown,24173,Low,11.66,High,5/12/2026,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,John Capital,CHASE,Loan,GBP,37426,Low,4.98,Low,5/16/2026,Expired,client@mail.com,Valid,Unknown,Pending,Good Payer
28347,No,Mary Invest,BOFA,Current,USD,19571,Low,null,Unknown,5/22/2026,Expired,client@mail.com,Valid,Unknown,Unknown,Good Payer
null,Yes,Beta Funds,CHASE,Loan,Unknown,76995,Low,1.96,Low,1/1/2024,Expired,Unknown,Missing,Unknown,Approved,Follow Up
null,Yes,Beta Funds,HSBC,Savings,Unknown,165200,Medium,4.42,Low,9/22/2025,Expired,client@bank.com,Valid,Unknown,Approved,No Remarks
67001,No,Unknown Client,BOFA,Savings,Unknown,null,Unknown,8.95,Medium,1/3/2026,Expired,Invalid Email,Invalid,1712345678,Unknown,Follow Up
null,Yes,Mary Invest,CITI,Current,Unknown,null,Unknown,12.13,High,8/31/2025,Expired,Invalid Email,Invalid,Unknown,Unknown,High Risk
20115,No,Mary Invest,CHASE,Loan,USD,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,Unknown,Unknown,High Risk
12246,No,Beta Funds,HSBC,Investment,BDT,null,Unknown,10.9,High,1/6/2024,Expired,Unknown,Missing,1712345678,Pending,High Risk
51385,No,Unknown Client,CITI,Loan,EUR,221688,Medium,8.1,Medium,4/21/2026,Expired,Unknown,Missing,1712345678,Unknown,Good Payer
21915,No,Unknown Client,Unknown Bank,Current,EUR,373586,High,null,Unknown,11/19/2025,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
null,Yes,Unknown Client,HSBC,Savings,BDT,419058,High,null,Unknown,5/3/2024,Expired,Unknown,Missing,1712345678,Approved,High Risk
null,Yes,John Capital,CHASE,Current,GBP,157060,Medium,9.63,Medium,8/27/2025,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Alpha Holdings,HSBC,Savings,EUR,null,Unknown,null,Unknown,4/1/2024,Expired,client@mail.com,Valid,1712345678,Pending,Good Payer
16463,No,Alpha Holdings,Wells Fargo,Loan,GBP,317211,High,2.57,Low,10/25/2025,Expired,Unknown,Missing,1712345678,Approved,Good Payer
null,Yes,Unknown Client,HSBC,Loan,GBP,460324,High,null,Unknown,3/16/2026,Expired,Invalid Email,Invalid,1712345678,Unknown,No Remarks
null,Yes,Unknown Client,Unknown Bank,Loan,EUR,219986,Medium,4.12,Low,null,Unknown,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,Alpha Holdings,CHASE,Savings,BDT,123363,Medium,4.32,Low,9/4/2025,Expired,client@bank.com,Valid,1712345678,Pending,Follow Up
null,Yes,Beta Funds,Unknown Bank,Loan,EUR,309168,High,null,Unknown,11/24/2025,Expired,Unknown,Missing,1712345678,Approved,High Risk
null,Yes,Alpha Holdings,Unknown Bank,Current,Unknown,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,Unknown,Pending,No Remarks
20919,No,Beta Funds,BOFA,Savings,BDT,321838,High,null,Unknown,11/22/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
47028,No,John Capital,HSBC,Current,EUR,468632,High,4.63,Low,10/3/2024,Expired,Invalid Email,Invalid,1712345678,Approved,Good Payer
null,Yes,Alpha Holdings,Wells Fargo,Investment,EUR,202652,Medium,9.71,Medium,8/12/2024,Expired,client@bank.com,Valid,1712345678,Unknown,Follow Up
90103,No,Unknown Client,CHASE,Savings,EUR,null,Unknown,null,Unknown,3/15/2024,Expired,Invalid Email,Invalid,1712345678,Pending,Follow Up
14060,No,Alpha Holdings,BOFA,Loan,USD,null,Unknown,11.12,High,4/15/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,HSBC,Loan,USD,195514,Medium,4.07,Low,null,Unknown,client@mail.com,Valid,1712345678,Unknown,Good Payer
null,Yes,Alpha Holdings,CITI,Investment,GBP,null,Unknown,null,Unknown,2/21/2026,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
21852,No,Beta Funds,BOFA,Investment,USD,null,Unknown,10.73,High,2/16/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
73392,No,John Capital,CITI,Current,BDT,133461,Medium,6.99,Medium,null,Unknown,client@mail.com,Valid,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,HSBC,Investment,Unknown,143568,Medium,null,Unknown,4/19/2026,Expired,client@mail.com,Valid,1712345678,Unknown,Good Payer
null,Yes,Mary Invest,CHASE,Current,BDT,null,Unknown,11.88,High,5/5/2026,Expired,Unknown,Missing,Unknown,Unknown,High Risk
41809,No,Beta Funds,CHASE,Investment,EUR,null,Unknown,6.5,Medium,12/24/2024,Expired,Unknown,Missing,1712345678,Unknown,High Risk
null,Yes,Beta Funds,HSBC,Investment,EUR,126733,Medium,null,Unknown,11/1/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
15092,No,Alpha Holdings,Wells Fargo,Current,GBP,null,Unknown,null,Unknown,9/22/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
null,Yes,John Capital,Unknown Bank,Current,GBP,null,Unknown,null,Unknown,9/7/2024,Expired,Unknown,Missing,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,HSBC,Loan,BDT,null,Unknown,null,Unknown,3/23/2024,Expired,Invalid Email,Invalid,Unknown,Unknown,Good Payer
null,Yes,John Capital,HSBC,Savings,BDT,null,Unknown,2.4,Low,12/12/2024,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Alpha Holdings,HSBC,Current,Unknown,427597,High,null,Unknown,8/6/2024,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
null,Yes,John Capital,Unknown Bank,Investment,GBP,205427,Medium,10.21,High,null,Unknown,client@mail.com,Valid,1712345678,Approved,Follow Up
null,Yes,Alpha Holdings,CHASE,Investment,BDT,258668,Medium,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,High Risk
54802,No,Mary Invest,CHASE,Current,BDT,375556,High,null,Unknown,1/25/2025,Expired,client@mail.com,Valid,1712345678,Unknown,High Risk
58895,No,Beta Funds,Unknown Bank,Current,USD,272997,Medium,null,Unknown,null,Unknown,client@mail.com,Valid,Unknown,Pending,Good Payer
null,Yes,Unknown Client,CITI,Loan,Unknown,null,Unknown,null,Unknown,5/26/2025,Expired,Unknown,Missing,Unknown,Pending,Good Payer
null,Yes,Beta Funds,CITI,Investment,GBP,171287,Medium,7.02,Medium,11/4/2025,Expired,client@mail.com,Valid,1712345678,Pending,Follow Up
89198,No,Mary Invest,HSBC,Current,GBP,29836,Low,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,High Risk
null,Yes,Beta Funds,Wells Fargo,Current,USD,null,Unknown,6.34,Medium,7/15/2025,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
null,Yes,Alpha Holdings,HSBC,Savings,Unknown,null,Unknown,7.82,Medium,3/9/2024,Expired,client@mail.com,Valid,Unknown,Pending,High Risk
77691,No,John Capital,Wells Fargo,Investment,USD,479731,High,null,Unknown,3/20/2025,Expired,client@mail.com,Valid,1712345678,Pending,Follow Up
61483,No,Unknown Client,CHASE,Current,EUR,null,Unknown,null,Unknown,10/10/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
34045,No,Beta Funds,CHASE,Current,BDT,null,Unknown,6.73,Medium,1/29/2026,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
87441,No,John Capital,BOFA,Savings,USD,null,Unknown,null,Unknown,6/15/2024,Expired,client@bank.com,Valid,Unknown,Rejected,High Risk
null,Yes,Beta Funds,CHASE,Loan,EUR,null,Unknown,4.58,Low,1/16/2026,Expired,Unknown,Missing,1712345678,Rejected,High Risk
59949,No,Mary Invest,Wells Fargo,Current,EUR,354446,High,10.58,High,3/21/2025,Expired,Invalid Email,Invalid,Unknown,Rejected,High Risk
89488,No,Mary Invest,CITI,Investment,EUR,293854,Medium,null,Unknown,4/23/2024,Expired,client@bank.com,Valid,Unknown,Pending,Follow Up
null,Yes,Alpha Holdings,BOFA,Savings,EUR,195368,Medium,1.75,Low,2/23/2024,Expired,client@bank.com,Valid,1712345678,Pending,No Remarks
null,Yes,Beta Funds,Wells Fargo,Current,USD,null,Unknown,10.16,High,3/4/2026,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
65188,No,Unknown Client,CITI,Loan,GBP,394265,High,null,Unknown,10/21/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
null,Yes,Mary Invest,HSBC,Investment,BDT,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Pending,Follow Up
null,Yes,John Capital,Unknown Bank,Investment,BDT,266646,Medium,null,Unknown,8/7/2024,Expired,client@bank.com,Valid,Unknown,Unknown,High Risk
75651,No,Mary Invest,CITI,Current,BDT,null,Unknown,null,Unknown,2/28/2024,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
